"file_name","V6","V9","V11","V12","V17"
"Audi$$A6 Saloon$$2008$$Unlisted$$7_11$$1666$$image_1.jpg",1.3277416,0.14153838,-0.4686239,-0.69729626,0.99413365
"Audi$$A6 Saloon$$2012$$Silver$$7_11$$1400$$image_1.jpg",-0.021068852,-0.0047710985,-0.67065024,-2.3901207,1.8939185
"Audi$$A6 Saloon$$2012$$White$$7_11$$1849$$image_0.jpg",1.8049021,-0.9482551,-1.3465092,-0.08528937,1.3732678
"Audi$$A6 Saloon$$2012$$White$$7_11$$2250$$image_0.jpg",1.5661545,0.75851935,-1.6680326,-0.08011041,3.0572414
"Audi$$A6 Saloon$$2013$$White$$7_11$$1418$$image_3.jpg",2.9006054,-1.4605207,-1.7650228,-0.42494607,1.6300648
"Audi$$A6 Saloon$$2013$$White$$7_11$$2076$$image_6.jpg",1.7192688,-0.9707908,-1.0807673,-1.0145477,0.98728985
"Audi$$A6 Saloon$$2014$$White$$7_11$$1703$$image_0.jpg",0.68556654,-0.55271035,-1.0649862,-1.007379,2.7616227
"Audi$$A6 Saloon$$2014$$White$$7_11$$2099$$image_7.jpg",2.8531904,-0.8984248,1.0852144,0.035654314,1.2624753
"Audi$$A6 Saloon$$2014$$White$$7_11$$2499$$image_13.jpg",2.2046227,-1.8169173,-0.8419353,0.38106582,1.6575232
"Audi$$A6 Saloon$$2015$$White$$7_11$$1406$$image_5.jpg",2.1968474,-1.0153701,0.59676063,-0.45588008,0.7195253
"Audi$$A6 Saloon$$2015$$White$$7_11$$1449$$image_1.jpg",2.2104034,-1.1812354,-1.3803105,0.033831548,2.9331794
"Audi$$A6 Saloon$$2015$$White$$7_11$$2232$$image_8.jpg",2.9659603,0.27421138,0.6727928,0.53574187,2.0351777
"Audi$$A6 Saloon$$2016$$Silver$$7_11$$1812$$image_5.jpg",1.9091862,0.74835306,-1.126512,-0.619424,1.6354326
"Audi$$A6 Saloon$$2016$$White$$7_11$$2594$$image_5.jpg",1.452971,-0.76562446,-1.1840484,-0.39664397,3.0674007
"Audi$$A6 Saloon$$2017$$White$$7_11$$1796$$image_5.jpg",2.0261962,0.81273955,-1.1960717,-0.3760695,2.4687016
"Audi$$A6 Saloon$$2017$$White$$7_11$$2534$$image_5.jpg",2.0404181,0.5980795,-1.134736,-0.24427357,2.2724254
"Audi$$A6 Saloon$$2017$$White$$7_11$$2571$$image_5.jpg",1.5276544,0.27294758,-1.0515614,-0.022206295,1.624619
"Audi$$A6 Saloon$$2017$$White$$7_11$$2584$$image_5.jpg",1.4315594,0.729729,-2.1142197,-0.9436179,1.9467647
"Audi$$A7$$2013$$Silver$$7_15$$184$$image_5.jpg",1.929322,0.47099885,-0.6962832,-0.19284219,1.0741638
"Audi$$A7$$2014$$White$$7_15$$379$$image_6.jpg",2.5838053,-0.7967847,-1.7302855,-1.4754646,1.2305876
"Audi$$A7$$2014$$White$$7_15$$633$$image_5.jpg",1.7646892,-1.3764685,0.5477578,1.5790477,1.3145053
"Audi$$A7$$2015$$Grey$$7_15$$112$$image_7.jpg",2.7837098,-0.20165439,-1.4823389,-0.7174619,0.4652314
"Audi$$A7$$2016$$Silver$$7_15$$32$$image_5.jpg",2.3283372,0.21609657,-1.7715579,-0.98880833,0.56604177
"Audi$$A7$$2017$$Grey$$7_15$$543$$image_5.jpg",1.0572767,0.7846781,-1.569361,-1.5366066,0.85215867
"Audi$$Q2$$2017$$White$$7_18$$211$$image_5.jpg",-0.33836737,0.21108864,-1.648792,1.5886198,1.5728129
"Audi$$Q2$$2017$$White$$7_18$$226$$image_5.jpg",-1.5938022,0.65299135,-2.299695,0.84086376,1.249506
"Audi$$Q3$$2011$$White$$7_19$$643$$image_5.jpg",-1.7703228,-1.2288164,-1.2068334,-1.8893661,2.5362372
"Audi$$Q3$$2013$$Beige$$7_19$$855$$image_5.jpg",-0.8515146,-1.1486098,-0.30003935,1.8194625,0.4419552
"Audi$$Q3$$2013$$Silver$$7_19$$1043$$image_5.jpg",0.12479139,-1.690995,-0.9442773,2.0812564,-0.53416157
"Audi$$Q3$$2013$$White$$7_19$$1025$$image_3.jpg",0.6454254,-1.6279013,-1.3767821,0.976079,1.5879846
"Audi$$Q3$$2013$$White$$7_19$$1648$$image_16.jpg",0.3437906,-0.9955589,-1.4484391,2.1529257,1.0688039
"Audi$$Q3$$2013$$White$$7_19$$353$$image_0.jpg",-0.46558803,-0.8661045,-1.9136571,-0.1468083,0.72968054
"Audi$$Q3$$2013$$White$$7_19$$61$$image_5.jpg",-1.2663565,-0.13371347,-1.2670783,0.44921884,1.6957355
"Audi$$Q3$$2013$$White$$7_19$$735$$image_0.jpg",-0.6446679,-1.0343395,-1.6779934,-0.2481288,0.94883054
"Audi$$Q3$$2013$$White$$7_19$$889$$image_5.jpg",-1.7149018,-1.7035667,0.5233589,3.9608667,1.3177586
"Audi$$Q3$$2014$$Beige$$7_19$$1482$$image_1.jpg",-0.46227157,-0.97972375,-0.43618062,0.2484693,0.48065403
"Audi$$Q3$$2014$$Silver$$7_19$$425$$image_6.jpg",-1.6708075,-1.2892877,-0.052512996,-1.9787427,2.3337352
"Audi$$Q3$$2014$$White$$7_19$$1021$$image_27.jpg",-0.070829265,-1.8856957,0.85607123,0.59051543,0.94035906
"Audi$$Q3$$2014$$White$$7_19$$1322$$image_6.jpg",0.0016090171,-1.7378516,-0.7856152,1.2624878,1.262223
"Audi$$Q3$$2014$$White$$7_19$$1387$$image_11.jpg",-0.7222534,-0.9563231,-1.5286175,-0.017381433,1.1007575
"Audi$$Q3$$2014$$White$$7_19$$1387$$image_50.jpg",-0.3479255,-1.100365,-1.7329346,-0.25824398,1.2804384
