"file_name","V3","V4","V8","V15"
"BMW$$X5$$2016$$White$$8_39$$1370$$image_5.jpg",2.3442688,-0.45419806,-1.3132178,1.0596985
"BMW$$X5$$2016$$White$$8_39$$1507$$image_9.jpg",1.0754224,-2.4835098,-0.80497164,1.0475053
"BMW$$X5$$2016$$White$$8_39$$1888$$image_0.jpg",1.2390699,-2.0468252,-0.009532522,1.2241318
"BMW$$X5$$2016$$White$$8_39$$1899$$image_0.jpg",1.6604244,-1.2428187,-0.91771305,2.0464828
"BMW$$X5$$2016$$White$$8_39$$2114$$image_8.jpg",1.565258,-1.4350522,1.17984,1.1624441
"BMW$$X5$$2016$$White$$8_39$$2249$$image_6.jpg",2.1147783,0.06767367,-1.5307118,1.704444
"BMW$$X5$$2016$$White$$8_39$$2410$$image_10.jpg",1.0849266,-0.5857483,1.6963856,3.3675263
"BMW$$X5$$2016$$White$$8_39$$2426$$image_10.jpg",0.9983046,-1.0623606,0.7971816,2.674605
"BMW$$X5$$2016$$White$$8_39$$2566$$image_9.jpg",3.129333,-0.6920562,-0.64680976,2.6474066
"BMW$$X5$$2016$$White$$8_39$$607$$image_9.jpg",2.8710997,-1.0792518,-0.93029755,1.2476823
"BMW$$X5$$2016$$White$$8_39$$962$$image_9.jpg",0.8187562,-1.2245197,1.1046437,0.8257376
"BMW$$X5$$2017$$Grey$$8_39$$460$$image_9.jpg",3.0907664,-0.7570877,0.29556727,0.423403
"BMW$$X5$$2017$$Silver$$8_39$$1388$$image_10.jpg",0.54329234,-0.7131635,1.2702892,2.14418
"BMW$$X5$$2017$$Silver$$8_39$$1716$$image_9.jpg",1.2038378,-0.2676546,0.28946555,2.8839693
"BMW$$X5$$2017$$Silver$$8_39$$2329$$image_0.jpg",0.18441664,-0.078894384,1.2654188,2.3795102
"BMW$$X5$$2017$$Silver$$8_39$$2424$$image_29.jpg",1.3214676,0.8718996,-1.0472122,2.938529
"BMW$$X5$$2017$$Silver$$8_39$$2424$$image_9.jpg",1.2434599,0.87677646,-1.1277261,2.921817
"BMW$$X5$$2017$$Silver$$8_39$$2655$$image_8.jpg",1.0254291,-0.33329427,2.154353,2.2689788
"BMW$$X5$$2017$$Silver$$8_39$$300$$image_6.jpg",1.0291642,-0.46746808,0.82254654,1.5415386
"BMW$$X5$$2017$$Silver$$8_39$$3144$$image_12.jpg",2.714523,-1.2203218,-1.0135487,0.1360814
"BMW$$X5$$2017$$Silver$$8_39$$573$$image_10.jpg",1.0061512,-1.2765691,1.6309518,1.3771207
"BMW$$X5$$2017$$Silver$$8_39$$693$$image_10.jpg",1.162369,-1.1299527,1.9221364,2.134554
"BMW$$X5$$2017$$Silver$$8_39$$781$$image_0.jpg",1.5339841,0.88291913,-0.74227476,2.0238671
"BMW$$X5$$2017$$White$$8_39$$1005$$image_9.jpg",3.0505178,-0.62169236,-1.3210939,3.2123759
"BMW$$X5$$2017$$White$$8_39$$1168$$image_0.jpg",0.98424286,-1.007989,-0.068556756,1.497713
"BMW$$X5$$2017$$White$$8_39$$1171$$image_4.jpg",0.8524375,-1.0972674,-0.1607114,-0.13418472
"BMW$$X5$$2017$$White$$8_39$$1300$$image_5.jpg",0.35980114,-3.0079868,2.4575515,2.8239145
"BMW$$X5$$2017$$White$$8_39$$1385$$image_5.jpg",0.71352327,-2.4139426,1.4463418,2.4533553
"BMW$$X5$$2017$$White$$8_39$$1427$$image_4.jpg",2.5924454,-0.25856447,-2.4584587,1.3327082
"BMW$$X5$$2017$$White$$8_39$$1531$$image_10.jpg",1.320435,-0.6411408,1.1408641,3.1423984
"BMW$$X5$$2017$$White$$8_39$$1603$$image_9.jpg",2.0354242,-0.7083418,0.6964693,3.185434
"BMW$$X5$$2017$$White$$8_39$$1614$$image_9.jpg",1.239766,0.9900911,-0.058438655,2.5933378
"BMW$$X5$$2017$$White$$8_39$$167$$image_8.jpg",0.46008763,-2.080864,0.75129676,0.8975248
"BMW$$X5$$2017$$White$$8_39$$1688$$image_1.jpg",2.0307832,0.15964258,-1.4351709,2.6862366
"BMW$$X5$$2017$$White$$8_39$$1805$$image_3.jpg",1.4062433,-1.6973295,1.33976,1.1306447
"BMW$$X5$$2017$$White$$8_39$$1857$$image_9.jpg",0.7971935,0.685577,0.8333748,3.19783
"BMW$$X5$$2017$$White$$8_39$$1890$$image_1.jpg",1.5260849,-1.1385691,0.73766106,1.9597948
"BMW$$X5$$2017$$White$$8_39$$2145$$image_9.jpg",1.2743118,-1.1378889,2.0026867,2.9351
"BMW$$X5$$2017$$White$$8_39$$2198$$image_0.jpg",2.0080564,0.40924853,-1.6621389,1.7541744
"BMW$$X5$$2017$$White$$8_39$$2298$$image_0.jpg",1.0147167,-0.7889908,-0.7947959,0.7548549
"BMW$$X5$$2017$$White$$8_39$$2431$$image_0.jpg",1.1432209,-0.6748666,-0.51415807,1.7519658
"BMW$$X5$$2017$$White$$8_39$$2888$$image_5.jpg",0.7515973,-1.5718997,1.2641398,2.1762106
"BMW$$X5$$2017$$White$$8_39$$295$$image_9.jpg",1.1326966,-0.77354753,0.71460724,1.5035142
"BMW$$X5$$2017$$White$$8_39$$296$$image_10.jpg",2.0969718,-1.2640585,-1.0897267,1.715381
"BMW$$X5$$2017$$White$$8_39$$3010$$image_9.jpg",1.778738,-1.0458677,-0.47564033,2.742797
"BMW$$X5$$2017$$White$$8_39$$3164$$image_4.jpg",2.760032,0.032606617,-2.5172567,1.9629923
"BMW$$X5$$2017$$White$$8_39$$744$$image_2.jpg",1.428,-1.5455357,1.2929273,1.2098541
"BMW$$X5$$2017$$White$$8_39$$783$$image_9.jpg",1.7196829,-0.7431529,-0.75953394,1.726387
"BMW$$X5$$2017$$White$$8_39$$86$$image_9.jpg",2.3509994,-0.7157662,-0.26973566,2.0604239
"BMW$$X5$$2017$$White$$8_39$$959$$image_10.jpg",1.2429856,-1.7342842,1.3683151,2.633802
"BMW$$X5$$2018$$Silver$$8_39$$1807$$image_9.jpg",-0.31344393,0.20245212,1.6264007,3.621404
"BMW$$X5$$2018$$White$$8_39$$150$$image_3.jpg",2.708165,-0.68584055,-1.8755182,0.8254697
"BMW$$X5$$2018$$White$$8_39$$1916$$image_9.jpg",0.8729564,-1.6300188,1.953358,1.8784144
"BMW$$X5$$2018$$White$$8_39$$796$$image_3.jpg",2.697723,-0.33330023,-2.2681355,2.3867116
"BMW$$X5$$2018$$White$$8_39$$966$$image_11.jpg",2.440058,-1.745514,0.6315429,1.5116109
"BMW$$X6$$2009$$Silver$$8_41$$437$$image_0.jpg",-0.6773349,-0.3368449,1.069078,1.9098538
"BMW$$X6$$2009$$White$$8_41$$931$$image_0.jpg",0.78989017,-0.8432847,2.0079732,1.5860826
"BMW$$X6$$2010$$Silver$$8_41$$855$$image_3.jpg",0.62460315,-1.2320888,1.4171915,1.0631446
"BMW$$X6$$2010$$White$$8_41$$149$$image_2.jpg",3.327192,-1.4800537,-0.50646144,1.0305536
"BMW$$X6$$2011$$Brown$$8_41$$934$$image_3.jpg",1.1638539,-0.69403213,1.125006,1.4820812
"BMW$$X6$$2011$$White$$8_41$$201$$image_0.jpg",2.2402594,-1.1133931,-1.8543504,1.2847053
"BMW$$X6$$2013$$White$$8_41$$955$$image_1.jpg",1.7839035,-0.22126782,-0.7031246,0.7251063
"BMW$$X6$$2014$$White$$8_41$$565$$image_1.jpg",1.5144174,-1.3792021,-1.2331661,1.2647133
"BMW$$X6$$2014$$White$$8_41$$789$$image_1.jpg",1.3533936,-1.2418765,-0.3787411,1.3141114
"BMW$$X6$$2015$$Grey$$8_41$$633$$image_9.jpg",1.6640298,0.15330708,0.11638872,1.3746587
"BMW$$X6$$2015$$Silver$$8_41$$312$$image_7.jpg",2.5846574,0.010504605,-0.20502825,1.7245709
"BMW$$X6$$2015$$White$$8_41$$143$$image_3.jpg",1.4768001,-1.0864372,2.099838,1.8580755
"BMW$$X6$$2015$$White$$8_41$$610$$image_0.jpg",1.3683376,-2.2806304,1.1206527,0.23343776
"BMW$$X6$$2015$$White$$8_41$$67$$image_0.jpg",1.3186076,0.2901778,-1.8549385,1.4486105
"BMW$$X6$$2015$$White$$8_41$$984$$image_4.jpg",2.9240203,-0.19358125,-1.8758597,1.7321458
"BMW$$X6$$2016$$White$$8_41$$108$$image_9.jpg",2.4132597,-1.1377759,-0.045841362,1.8183956
"BMW$$X6$$2016$$White$$8_41$$109$$image_9.jpg",2.0276535,0.033828996,-0.66885775,1.7003341
"BMW$$X6$$2016$$White$$8_41$$248$$image_0.jpg",0.9304479,-0.42095447,0.1658161,1.1649731
"BMW$$X6$$2016$$White$$8_41$$41$$image_9.jpg",1.6013848,-0.9216365,-0.68322045,1.2586008
"BMW$$X6$$2016$$White$$8_41$$536$$image_2.jpg",2.1093047,-0.1116337,-0.9486715,1.265957
"BMW$$X6$$2017$$White$$8_41$$1011$$image_9.jpg",1.0327088,-2.4056392,1.0533504,1.9044433
"BMW$$X6$$2017$$White$$8_41$$608$$image_4.jpg",2.7871172,1.2040378,0.08011888,1.5283096
"BMW$$X6$$2017$$White$$8_41$$898$$image_9.jpg",1.5544115,-2.212927,0.54018754,2.303905
"BMW$$X6$$2017$$White$$8_41$$899$$image_9.jpg",1.0166998,-0.576278,0.712127,0.6009566
"BMW$$X6$$2017$$White$$8_41$$924$$image_10.jpg",1.3342378,-1.5824524,-1.1304815,1.2770652
"BMW$$X6$$2018$$Grey$$8_41$$613$$image_12.jpg",1.7897992,0.29973638,-0.276073,0.33500552
"BMW$$X6$$2018$$White$$8_41$$231$$image_9.jpg",0.8620039,-2.2144616,0.58162665,2.2692215
"BMW$$X6$$2018$$White$$8_41$$598$$image_9.jpg",1.2676802,0.94046736,0.061833255,2.173661
"BMW$$X6$$2018$$White$$8_41$$603$$image_9.jpg",0.2425855,-0.4569394,0.3639587,1.6290734
"BMW$$X6$$2018$$White$$8_41$$617$$image_2.jpg",-0.15232235,0.85868776,0.30111575,2.4760344
"BMW$$X6$$2018$$White$$8_41$$896$$image_9.jpg",0.48278773,-0.6987045,0.47863182,1.0659871
"Chevrolet$$Captiva$$2010$$Black$$16_5$$42$$image_2.jpg",-0.087648034,0.3363239,1.9027345,-0.0033141654
"Chevrolet$$Captiva$$2013$$Black$$16_5$$7$$image_2.jpg",1.2073909,2.516449,-0.15112595,-1.1794977
"Chevrolet$$Cruze$$2012$$Grey$$16_7$$4$$image_6.jpg",-0.6560454,-0.018401833,1.6574109,0.2378943
"Chevrolet$$Lacetti$$2008$$Blue$$16_11$$17$$image_4.jpg",-1.3015796,2.3547661,-0.33374038,-0.85525465
"Chevrolet$$Matiz$$2008$$Silver$$16_12$$25$$image_0.jpg",-0.94825095,0.37443736,0.9294841,-5.7530537
"Chevrolet$$Matiz$$2008$$Silver$$16_12$$3$$image_1.jpg",-0.23956329,0.1539735,-0.6046624,-5.4762645
"Chevrolet$$Matiz$$2008$$Silver$$16_12$$43$$image_0.jpg",-0.57763636,-1.1353872,1.6735759,-5.362604
"Chevrolet$$Matiz$$2008$$Silver$$16_12$$5$$image_6.jpg",-0.79587746,-0.2791516,1.0872179,-5.6672015
"Chevrolet$$Matiz$$2009$$Silver$$16_12$$21$$image_3.jpg",-0.64473104,-0.935252,0.96926665,-6.7293143
"Chevrolet$$Matiz$$2009$$Silver$$16_12$$38$$image_0.jpg",-0.23647599,-1.039585,1.7170073,-4.9804244
"Chevrolet$$Matiz$$2009$$Silver$$16_12$$63$$image_8.jpg",0.10792646,0.29032856,0.42474908,-1.745113
"Chevrolet$$Matiz$$2009$$Silver$$16_12$$64$$image_1.jpg",-0.91040754,0.82056266,-2.1278892,-4.446563
"Chevrolet$$Orlando$$2013$$Silver$$16_13$$80$$image_2.jpg",0.87507683,0.796232,-1.3687425,-0.59563285
"Chevrolet$$Spark$$2010$$Green$$16_14$$79$$image_15.jpg",-0.9507453,-0.56542784,1.2023441,-0.8487492
"Chevrolet$$Spark$$2013$$Silver$$16_14$$42$$image_0.jpg",0.63200545,-0.69744194,0.8343543,-1.8424746
"Chevrolet$$Trax$$2013$$Grey$$16_18$$15$$image_0.jpg",-1.00792,-0.43318945,1.7337325,0.8511451
"Chevrolet$$Trax$$2013$$White$$16_18$$11$$image_1.jpg",2.0793133,-0.31140298,1.7708476,-1.4854939
"Chrysler$$300C$$2006$$Black$$17_1$$58$$image_11.jpg",-1.4672303,0.80809224,0.71853906,0.6939866
"Chrysler$$300C$$2012$$Grey$$17_1$$44$$image_1.jpg",-1.1000276,0.46470523,-0.9146898,-0.027070617
"Chrysler$$300C$$2012$$White$$17_1$$8$$image_6.jpg",-0.43907198,-1.5907409,0.8680538,0.286946
"Chrysler$$Grand Voyager$$2014$$Grey$$17_4$$42$$image_2.jpg",0.17835169,1.676669,1.8469002,-1.3962691
"Chrysler$$Sebring$$2008$$Silver$$17_8$$10$$image_0.jpg",-1.7021174,0.9894066,-1.4179087,-1.6285936
"Chrysler$$Voyager$$2008$$Grey$$17_9$$27$$image_1.jpg",-1.0806744,0.109971754,0.14092492,0.045258716
"Chrysler$$Ypsilon$$2012$$Grey$$17_10$$20$$image_8.jpg",-0.6026763,0.9117716,-0.29297832,-1.0299647
"Chrysler$$Ypsilon$$2014$$Grey$$17_10$$39$$image_0.jpg",-0.36008486,-0.059339568,1.859779,-0.926667
"Citroen$$Berlingo$$2009$$Blue$$18_2$$233$$image_1.jpg",-0.92080253,1.530613,0.4806957,-2.2930036
"Citroen$$Berlingo$$2015$$White$$18_2$$99$$image_0.jpg",0.1542341,-2.8903906,-0.3616423,-2.70002
"Citroen$$C-Crosser$$2008$$Silver$$18_4$$11$$image_1.jpg",0.027253702,0.5589524,-0.9341048,-0.8387822
"Citroen$$C1$$2008$$Black$$18_6$$19$$image_0.jpg",-0.4805153,0.86021066,1.9474066,-1.2777202
"Citroen$$C2$$2008$$Silver$$18_7$$109$$image_0.jpg",1.8003699,-2.0218318,-0.72200644,-1.170733
"Citroen$$C3$$2009$$Silver$$18_8$$355$$image_2.jpg",0.1195738,-1.4140892,-0.3919436,-2.1853857
"Citroen$$C3$$2009$$Silver$$18_8$$355$$image_6.jpg",0.042859104,-1.3571497,-0.28251997,-2.3464146
"Citroen$$C3$$2009$$Silver$$18_8$$36$$image_1.jpg",-0.93710506,-0.14677583,-0.25732735,-2.707642
"Citroen$$C3$$2009$$Silver$$18_8$$528$$image_0.jpg",0.46315837,-1.4158692,0.7470691,0.12081445
"Citroen$$C3$$2009$$Silver$$18_8$$545$$image_9.jpg",-0.350562,0.15797189,-1.1360165,-1.0622692
"Citroen$$C3$$2010$$Grey$$18_8$$770$$image_0.jpg",-0.023286443,-0.019652734,0.5030496,-1.3021088
"Citroen$$C3$$2010$$White$$18_8$$933$$image_0.jpg",-0.20525274,-1.107152,0.29291165,-0.51881886
"Citroen$$C3$$2011$$White$$18_8$$744$$image_3.jpg",-0.16010866,-0.5216251,-0.8494413,-0.59984803
"Citroen$$C3$$2012$$Silver$$18_8$$560$$image_0.jpg",0.97408044,-0.5238267,-0.023949306,-2.5721054
"Citroen$$C3$$2015$$Silver$$18_8$$63$$image_2.jpg",0.41800028,0.36796927,0.39974073,-0.2393559
"Citroen$$C3$$2015$$Silver$$18_8$$941$$image_9.jpg",-0.21237323,0.20431872,-1.4794339,-0.60805523
"Citroen$$C3$$2017$$Multicolour$$18_8$$502$$image_1.jpg",1.3110151,-0.7623911,0.72919095,-1.4930624
"Citroen$$C3$$2017$$Silver$$18_8$$732$$image_6.jpg",1.425703,1.1680473,1.4166961,-0.2600863
"Citroen$$C3$$2017$$Unlisted$$18_8$$422$$image_1.jpg",1.6134446,0.19542736,0.22636287,-0.64787525
"Citroen$$C4$$2008$$Silver$$18_12$$88$$image_0.jpg",0.03722657,0.08713819,-0.80417544,1.1027777
"Citroen$$C4$$2010$$Silver$$18_12$$748$$image_0.jpg",0.37871614,0.011092031,-0.038279798,1.2654561
"Citroen$$C4$$2013$$Silver$$18_12$$467$$image_2.jpg",-0.52493286,-0.95566815,1.5163789,0.13643213
"Citroen$$C4$$2013$$Silver$$18_12$$888$$image_0.jpg",-0.19746119,-0.58105344,-0.61539286,0.14986019
"Citroen$$C4$$2015$$Silver$$18_12$$551$$image_2.jpg",0.19702657,0.28234,0.24666694,1.4361334
"Citroen$$C4$$2015$$Silver$$18_12$$629$$image_14.jpg",-0.32087788,-0.11181999,-0.32447508,1.4753909
"Citroen$$C4$$2015$$White$$18_12$$435$$image_14.jpg",-0.35501787,-1.6459419,1.0412173,1.3472514
"Citroen$$C4$$2016$$Grey$$18_12$$332$$image_16.jpg",-0.5206487,0.7298033,-1.4699763,0.36561432
"Citroen$$C4$$2017$$White$$18_12$$402$$image_2.jpg",0.5486271,-0.7703792,-1.3368491,-0.77049154
"Citroen$$C4$$2017$$White$$18_12$$85$$image_0.jpg",0.7701783,-3.8280823,-0.04126769,-0.8370444
"Citroen$$C5$$2009$$Silver$$18_15$$216$$image_3.jpg",-1.2691891,-0.8809407,1.2622488,-0.34064966
"Citroen$$C5$$2011$$Grey$$18_15$$20$$image_3.jpg",-1.989523,-1.217922,2.826561,-0.6551482
"Citroen$$C5$$2012$$Grey$$18_15$$171$$image_7.jpg",-1.7433969,-1.1617966,2.3508093,-0.42494377
"Citroen$$C6$$2008$$Blue$$18_16$$9$$image_0.jpg",-1.552534,1.1111268,0.46482152,2.2892215
"Citroen$$C8$$2008$$Grey$$18_17$$17$$image_0.jpg",-1.9723622,0.11826434,1.4227998,0.6745997
"Citroen$$Dispatch$$2015$$Silver$$18_18$$13$$image_5.jpg",2.2412546,1.3538823,0.1950549,-1.8521383
"Citroen$$DS3$$2013$$White$$21_1$$589$$image_2.jpg",0.07315451,-0.9967409,-0.47371444,-0.59176946
"Citroen$$DS3$$2014$$Silver$$21_1$$181$$image_0.jpg",0.768126,-0.7343768,-1.4071451,-0.8562335
"Citroen$$DS3$$2014$$Silver$$21_1$$612$$image_14.jpg",-0.46842352,-0.38459572,1.1858182,0.55637294
"Citroen$$DS3$$2015$$White$$21_1$$1018$$image_0.jpg",0.677156,0.33722466,-0.8035539,1.0123637
"Citroen$$DS3$$2015$$White$$21_1$$448$$image_6.jpg",-0.2315326,-0.7150051,1.3929402,0.4965709
"Citroen$$DS4$$2013$$White$$21_3$$231$$image_0.jpg",-0.61661386,-1.717231,1.0105119,-0.48595747
"Citroen$$DS4$$2014$$White$$21_3$$189$$image_1.jpg",-0.2779771,-0.8708874,0.30587593,-0.83247894
"Citroen$$DS4$$2014$$White$$21_3$$311$$image_2.jpg",-0.8106189,-1.2535491,1.0040182,-0.07703424
"Citroen$$DS4$$2015$$Silver$$21_3$$373$$image_0.jpg",-0.71064025,-0.16664958,1.4671024,1.2968554
"Citroen$$DS4$$2016$$Black$$21_3$$255$$image_0.jpg",-0.15641396,0.42079228,0.15511824,0.97253025
"Citroen$$DS5$$2013$$White$$21_5$$9$$image_1.jpg",-1.6788307,-2.7444265,1.2531677,-1.1586517
"Citroen$$DS5$$2017$$White$$21_5$$46$$image_0.jpg",-0.52850944,-0.95916045,-0.2671838,-0.9892505
"Citroen$$Nemo Multispace$$2009$$Beige$$18_25$$3$$image_3.jpg",1.206089,0.99482036,0.24004598,-4.819966
"Citroen$$Nemo Multispace$$2009$$Grey$$18_25$$2$$image_0.jpg",2.0906732,0.057629354,2.2231247,-4.2248793
"Citroen$$Nemo Multispace$$2009$$Grey$$18_25$$5$$image_5.jpg",1.6515371,0.76448804,1.1102412,-5.47406
"Citroen$$SpaceTourer$$2016$$Silver$$18_27$$16$$image_2.jpg",0.35178128,0.1864824,0.54832405,-0.44450596
"Citroen$$SpaceTourer$$2017$$Silver$$18_27$$4$$image_1.jpg",2.1368792,0.33546886,1.5573022,-1.8062053
"Citroen$$Xsara Picasso$$2009$$Silver$$18_30$$152$$image_0.jpg",-0.47684905,0.18145093,-0.15276513,-0.95513153
"Citroen$$Xsara Picasso$$2010$$Silver$$18_30$$144$$image_0.jpg",0.054444533,-1.1676712,2.0978436,-0.30877045
"Citroen$$Xsara Picasso$$2010$$Silver$$18_30$$144$$image_36.jpg",-0.14697187,-1.1279571,2.1038136,-0.9183331
"Dacia$$Duster$$2013$$White$$22_1$$465$$image_2.jpg",1.5113602,0.45365426,2.2397482,1.8344154
"Dacia$$Duster$$2014$$Silver$$22_1$$273$$image_2.jpg",0.70408416,-0.404563,0.9033376,-0.6217076
"Dacia$$Duster$$2014$$White$$22_1$$229$$image_0.jpg",2.0169399,-0.7428974,1.3290697,0.36037278
"Dacia$$Duster$$2015$$White$$22_1$$28$$image_2.jpg",1.3493202,0.5084906,0.85629594,0.99152106
"Dacia$$Duster$$2016$$White$$22_1$$331$$image_0.jpg",0.2442812,0.06849643,1.285854,2.2672236
"Dacia$$Duster$$2017$$White$$22_1$$322$$image_0.jpg",1.5150101,-1.3298498,1.2923838,-0.6331104
"Dacia$$Logan MCV$$2014$$Silver$$22_2$$80$$image_2.jpg",-0.29672447,-0.5332301,0.33172253,-0.5860105
"Dacia$$Logan MCV$$2015$$Beige$$22_2$$43$$image_0.jpg",0.6490745,0.8589374,-1.2660458,-0.23503183
"Dacia$$Logan MCV$$2016$$Red$$22_2$$6$$image_2.jpg",-1.6037844,-0.1861949,2.386654,-1.6391994
"Dacia$$Logan MCV$$2017$$Grey$$22_2$$30$$image_1.jpg",-0.14281386,1.7685468,0.30139422,-1.3962479
"Dacia$$Sandero Stepway$$2013$$Silver$$22_4$$396$$image_0.jpg",0.3892529,0.29718062,1.6584225,1.0772344
"Dacia$$Sandero Stepway$$2013$$White$$22_4$$450$$image_0.jpg",1.6101234,0.06666362,1.3734266,0.5715008
"Dacia$$Sandero Stepway$$2014$$Silver$$22_4$$243$$image_0.jpg",1.048398,0.13083206,1.1255589,0.73606896
"Dacia$$Sandero Stepway$$2014$$Silver$$22_4$$80$$image_0.jpg",1.2774844,0.9933417,0.5017873,0.5018445
"Dacia$$Sandero Stepway$$2014$$White$$22_4$$260$$image_0.jpg",1.5887135,0.16313142,1.0276395,0.91077715
"Dacia$$Sandero Stepway$$2015$$White$$22_4$$19$$image_0.jpg",1.4646468,0.72794336,0.9156041,0.5886805
"Dacia$$Sandero Stepway$$2015$$White$$22_4$$570$$image_4.jpg",1.17232,-1.4973916,3.6018612,0.68340766
"Dacia$$Sandero Stepway$$2016$$White$$22_4$$509$$image_2.jpg",2.1410887,-1.101025,0.034353472,-0.2047955
"Dacia$$Sandero Stepway$$2016$$White$$22_4$$547$$image_2.jpg",1.0993662,-0.7383172,1.227415,0.2648026
"Dacia$$Sandero Stepway$$2017$$Silver$$22_4$$448$$image_0.jpg",1.6510864,0.2557873,-1.3285444,-0.20292722
"Dacia$$Sandero$$2013$$White$$22_3$$194$$image_0.jpg",0.99045324,-0.75770545,-1.5969827,-0.4694683
"Dacia$$Sandero$$2014$$White$$22_3$$227$$image_2.jpg",1.227785,0.47441202,-1.7022749,-0.09410713
"Dacia$$Sandero$$2016$$White$$22_3$$108$$image_0.jpg",1.8490734,-2.569995,0.6350491,0.40467107
"Dacia$$Sandero$$2017$$White$$22_3$$126$$image_0.jpg",2.3933444,-3.0820706,0.061754677,-0.36447492
"Daihatsu$$Copen$$2003$$Silver$$24_3$$4$$image_0.jpg",-1.9788728,0.113837264,-0.81786144,0.46946648
"Daihatsu$$Materia$$2008$$Silver$$24_6$$6$$image_7.jpg",-0.93890524,-0.14152335,-0.15878847,-2.5853453
"Daihatsu$$Sirion$$2008$$Silver$$24_7$$10$$image_2.jpg",-1.3109677,0.100687854,-1.3071493,-1.2213718
"Daihatsu$$Sirion$$2008$$Silver$$24_7$$28$$image_0.jpg",-0.9898033,0.6380878,-1.8236899,-1.9936624
"Daihatsu$$Sirion$$2009$$Silver$$24_7$$4$$image_0.jpg",-1.0623409,0.27772123,-0.9543449,-2.1189783
"Daihatsu$$Terios$$2008$$Silver$$24_8$$21$$image_5.jpg",-1.1969391,-0.3288927,-0.43322483,-1.2986665
"Daihatsu$$Terios$$2008$$Silver$$24_8$$6$$image_0.jpg",0.586709,-2.7702968,2.6283,0.1850089
"Dodge$$Avenger$$2008$$Silver$$26_1$$5$$image_2.jpg",-1.4424651,-0.9748513,0.10937637,-0.94053066
"Dodge$$Caliber$$2007$$Silver$$26_2$$23$$image_1.jpg",0.72185606,-0.023983985,-0.5058548,0.6089644
"Dodge$$Journey$$2009$$Red$$26_5$$3$$image_0.jpg",-0.7848742,1.6827927,0.44221765,-1.4643449
"Dodge$$Nitro$$2009$$Blue$$26_6$$27$$image_6.jpg",0.20433384,0.8339314,2.16288,-1.0183197
"DS$$3$$2016$$White$$21_1$$1241$$image_0.jpg",0.21447971,-2.7206604,-0.74627835,-1.7575363
"DS$$3$$2016$$White$$21_1$$1253$$image_5.jpg",0.8236338,-2.0955646,-0.91973764,-0.46225086
"DS$$3$$2017$$White$$21_1$$1077$$image_0.jpg",-0.06811215,-0.68753463,-1.1434805,-0.28801784
"DS$$3$$2017$$White$$21_1$$1085$$image_9.jpg",-0.21707267,-0.98102367,0.7808211,1.2544423
"DS$$3$$2017$$White$$21_1$$1147$$image_3.jpg",-0.22168031,-1.587315,1.0759705,1.2444594
"DS$$3$$2017$$White$$21_1$$1197$$image_14.jpg",-0.4154597,-1.6567504,1.2103062,0.27431753
"DS$$3$$2017$$White$$21_1$$1219$$image_23.jpg",0.39349806,-3.30275,-0.43561906,-0.86732984
"DS$$3$$2017$$White$$21_1$$1295$$image_5.jpg",0.86363757,-1.8125715,-0.68754214,-0.91823107
"Fiat$$500$$2008$$Blue$$28_2$$1520$$image_15.jpg",0.25040752,-1.1804433,-0.38707635,-0.58429074
"Fiat$$500$$2010$$Blue$$28_2$$550$$image_0.jpg",1.4316914,-0.81337696,-1.7801296,-1.6200482
"Fiat$$500$$2010$$White$$28_2$$266$$image_0.jpg",2.0382893,-3.0044818,-0.33388433,-2.6335583
"Fiat$$500$$2013$$Yellow$$28_2$$104$$image_12.jpg",1.1026144,-1.3381487,-0.07125999,-1.7267777
"Fiat$$500$$2014$$Green$$28_2$$1772$$image_0.jpg",-0.081929415,-0.9915831,1.083095,-0.5134682
"Fiat$$500$$2014$$White$$28_2$$480$$image_11.jpg",1.1864057,-0.2041378,-1.4893824,-1.3007879
"Fiat$$500$$2015$$Unlisted$$28_2$$1092$$image_1.jpg",-0.5050895,-1.142424,2.3015134,-0.8752618
"Fiat$$500$$2016$$Green$$28_2$$1340$$image_6.jpg",0.330307,-0.9924741,1.1631682,-0.3748414
"Fiat$$500$$2017$$Green$$28_2$$142$$image_0.jpg",1.4666779,-0.2004782,-1.3239824,-0.6447811
"Fiat$$500$$2017$$Unlisted$$28_2$$1981$$image_1.jpg",0.44404486,-1.1080861,1.0912917,-0.9143239
"Fiat$$500$$2017$$White$$28_2$$942$$image_0.jpg",1.5821066,-2.3500266,-1.2065206,0.013015339
"Fiat$$500L$$2014$$Blue$$28_4$$54$$image_0.jpg",1.9085665,0.07385139,-1.1944479,-1.5009581
"Fiat$$500L$$2014$$Unlisted$$28_4$$379$$image_2.jpg",0.99710774,0.2819693,0.9745698,-0.732313
"Fiat$$500L$$2014$$White$$28_4$$82$$image_0.jpg",2.0626721,-0.04154068,-0.89541,-1.3913987
"Fiat$$500L$$2015$$Blue$$28_4$$313$$image_0.jpg",1.0715984,-0.23973066,-0.030043136,-1.1156285
"Fiat$$500L$$2015$$White$$28_4$$55$$image_6.jpg",0.3670818,-0.6483587,0.66338086,-0.89897877
"Fiat$$500L$$2015$$Yellow$$28_4$$169$$image_4.jpg",2.4576447,-0.8408467,0.5799365,-2.6230073
"Fiat$$500L$$2015$$Yellow$$28_4$$204$$image_15.jpg",1.3583392,-0.5194045,-1.7266781,-1.67184
